row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,year,month,month_name,profit
8880,US-2016-107944,2016-03-23,25/03/2016,First Class,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90008.0,West,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",192.72,2016,3,March,57.56572907372197
8881,US-2016-107944,2016-03-23,25/03/2016,First Class,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90008.0,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,239.97,2016,3,March,-24.86856693516869
8882,CA-2017-135594,2017-06-30,03/07/2017,Second Class,AH-10120,Adrian Hane,Home Office,United States,Aurora,Illinois,60505.0,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,2017,6,June,-0.45243235368780066
8883,US-2018-115252,2018-10-20,25/10/2018,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,27707.0,South,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,15.984,2018,10,October,3.7665618762852056
8884,US-2018-115252,2018-10-20,25/10/2018,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,27707.0,South,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),14.352,2018,10,October,2.5659779965544534
8885,CA-2015-107398,2015-08-25,30/08/2015,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,6.528,2015,8,August,1.790720878302346
8886,CA-2015-107398,2015-08-25,30/08/2015,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,2.862,2015,8,August,-0.16204160075317298
8887,CA-2015-107398,2015-08-25,30/08/2015,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",20.856,2015,8,August,2.606821455307617
8888,CA-2015-169642,2015-07-27,30/07/2015,Second Class,BB-10990,Barry Blumstein,Corporate,United States,Los Angeles,California,90036.0,West,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",276.28,2015,7,July,14.474296208818147
8889,CA-2018-103968,2018-12-01,07/12/2018,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Stockton,California,95207.0,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",629.64,2018,12,December,-21.046111946798508
8890,CA-2017-147256,2017-10-17,21/10/2017,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,65203.0,Central,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,449.97,2017,10,October,-46.34563935537713
8891,CA-2017-147256,2017-10-17,21/10/2017,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,65203.0,Central,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1927.59,2017,10,October,-165.73537246915208
8892,CA-2017-162159,2017-09-16,18/09/2017,First Class,CR-12625,Corey Roper,Home Office,United States,Columbus,Georgia,31907.0,South,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",121.78,2017,9,September,-9.588314199485152
8893,CA-2016-111038,2016-12-01,06/12/2016,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,San Diego,California,92037.0,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,2676.672,2016,12,December,106.00708287323297
8894,CA-2015-124723,2015-08-05,12/08/2015,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Texas City,Texas,77590.0,Central,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",489.23,2015,8,August,-85.26168383983544
8895,CA-2017-167241,2017-08-15,22/08/2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004.0,West,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,312.03,2017,8,August,-35.24890152167917
8896,CA-2017-167241,2017-08-15,22/08/2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004.0,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,2017,8,August,-3.257100036935633
8897,CA-2017-167241,2017-08-15,22/08/2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004.0,West,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,165.6,2017,8,August,5.112459925421717
8898,CA-2017-167241,2017-08-15,22/08/2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004.0,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,2017,8,August,-5.141237401521861
8899,CA-2016-163237,2016-08-07,09/08/2016,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Springfield,Virginia,22153.0,South,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97,2016,8,August,48.82195094903085
8900,CA-2016-163237,2016-08-07,09/08/2016,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Springfield,Virginia,22153.0,South,OFF-LA-10004545,Office Supplies,Labels,Avery 50,25.06,2016,8,August,-1.827986406678897
8901,CA-2017-150483,2017-05-31,04/06/2017,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521.0,Central,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",32.064,2017,5,May,-1.1127391210467366
8902,CA-2017-150483,2017-05-31,04/06/2017,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521.0,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,18.496,2017,5,May,-2.270653864185784
8903,CA-2017-150483,2017-05-31,04/06/2017,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521.0,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,191.079,2017,5,May,25.681294635665513
8904,CA-2017-150483,2017-05-31,04/06/2017,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521.0,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,10.368,2017,5,May,-0.46350405167758413
8905,US-2017-126431,2017-07-01,01/07/2017,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,New York City,New York,10009.0,East,OFF-LA-10001474,Office Supplies,Labels,Avery 477,30.53,2017,7,July,2.5133977687954276
8906,US-2017-126431,2017-07-01,01/07/2017,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,New York City,New York,10009.0,East,TEC-AC-10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,30.84,2017,7,July,5.324501329937585
8907,US-2017-126431,2017-07-01,01/07/2017,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,New York City,New York,10009.0,East,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,75.06,2017,7,July,22.18077547258032
8908,CA-2017-139934,2017-12-18,20/12/2017,First Class,AY-10555,Andy Yotov,Corporate,United States,San Francisco,California,94110.0,West,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,66.976,2017,12,December,11.721927672468329
8909,CA-2016-109603,2016-01-26,01/02/2016,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Moreno Valley,California,92553.0,West,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,182.72,2016,1,January,-19.956179322252176
8910,CA-2018-160661,2018-10-28,01/11/2018,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Everett,Massachusetts,2149.0,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,21.93,2018,10,October,-0.3493486870014625
8911,CA-2018-102610,2018-11-04,08/11/2018,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,37421.0,South,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,95.976,2018,11,November,10.979301864489804
8912,CA-2018-102610,2018-11-04,08/11/2018,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,37421.0,South,TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,143.928,2018,11,November,-19.626613116077817
8913,CA-2018-102610,2018-11-04,08/11/2018,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,37421.0,South,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,2018,11,November,-0.6664812135051716
8914,CA-2018-102610,2018-11-04,08/11/2018,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,37421.0,South,OFF-LA-10002195,Office Supplies,Labels,Avery 481,4.928,2018,11,November,0.7162803402670255
8915,US-2017-144057,2017-05-09,13/05/2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745.0,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",856.656,2017,5,May,134.97189610821673
8916,US-2017-144057,2017-05-09,13/05/2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745.0,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184,2017,5,May,-0.30979417369301704
8917,US-2017-144057,2017-05-09,13/05/2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745.0,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784,2017,5,May,7.150090926011956
8918,US-2017-144057,2017-05-09,13/05/2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745.0,Central,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,76.64,2017,5,May,17.73713918506149
8919,US-2017-144057,2017-05-09,13/05/2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745.0,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528,2017,5,May,2.247628287918093
8920,CA-2015-160276,2015-04-02,08/04/2015,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Virginia Beach,Virginia,23464.0,South,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,177.68,2015,4,April,37.87164219762792
8921,CA-2015-132983,2015-04-28,03/05/2015,Standard Class,DS-13180,David Smith,Corporate,United States,Jamestown,New York,14701.0,East,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,159.98,2015,4,April,-27.804424551471072
8922,CA-2017-145709,2017-10-04,08/10/2017,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Coral Gables,Florida,33134.0,South,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,2017,10,October,-3.689216705161331
8923,CA-2017-145709,2017-10-04,08/10/2017,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Coral Gables,Florida,33134.0,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,11.568,2017,10,October,1.286001437363942
8924,CA-2018-133928,2018-06-11,17/06/2018,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Hickory,North Carolina,28601.0,South,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",4.572,2018,6,June,0.08662330887749939
8925,CA-2017-168032,2017-01-30,03/02/2017,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107.0,Central,TEC-PH-10004241,Technology,Phones,Nokia Lumia 1020,1439.968,2017,1,January,-230.14033698319977
8926,CA-2017-168032,2017-01-30,03/02/2017,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107.0,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,1.728,2017,1,January,0.38389168566637266
8927,CA-2017-168032,2017-01-30,03/02/2017,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107.0,Central,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,626.1,2017,1,January,139.68773493709634
8928,CA-2016-143616,2016-09-27,29/09/2016,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Seattle,Washington,98103.0,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,2016,9,September,19.27557184685221
8929,US-2016-168704,2016-04-13,17/04/2016,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340.0,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",609.98,2016,4,April,41.534560428598354
8930,US-2016-168704,2016-04-13,17/04/2016,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340.0,Central,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",211.372,2016,4,April,19.31869886003793
8931,US-2016-168704,2016-04-13,17/04/2016,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340.0,Central,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,239.976,2016,4,April,-12.468811616907267
8932,CA-2018-143252,2018-12-18,24/12/2018,Standard Class,HE-14800,Harold Engle,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,99.95,2018,12,December,12.468927910289105
8933,CA-2018-143252,2018-12-18,24/12/2018,Standard Class,HE-14800,Harold Engle,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",29.34,2018,12,December,-1.07558069526569
8934,CA-2017-102134,2017-03-14,19/03/2017,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Green Bay,Wisconsin,54302.0,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,2017,3,March,0.5459941870039464
8935,CA-2018-130036,2018-08-27,27/08/2018,Same Day,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,12.672,2018,8,August,0.9449621345913685
8936,CA-2018-130036,2018-08-27,27/08/2018,Same Day,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,1119.888,2018,8,August,30.749068279448775
8937,CA-2016-134117,2016-12-17,19/12/2016,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008.0,West,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,204.85,2016,12,December,-39.73254107877512
8938,CA-2016-134117,2016-12-17,19/12/2016,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008.0,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,135.984,2016,12,December,28.728915582279004
8939,CA-2016-134117,2016-12-17,19/12/2016,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008.0,West,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",16.4,2016,12,December,3.7684283299410226
8940,CA-2016-134117,2016-12-17,19/12/2016,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008.0,West,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,92.96,2016,12,December,-0.8140842048890408
8941,CA-2015-130918,2015-08-22,24/08/2015,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,North Miami,Florida,33161.0,South,OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,7.632,2015,8,August,1.6906487065756675
8942,CA-2017-159023,2017-11-03,05/11/2017,First Class,NW-18400,Natalie Webber,Consumer,United States,Portland,Oregon,97206.0,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158,2017,11,November,-0.4583428741731988
8943,CA-2017-159023,2017-11-03,05/11/2017,First Class,NW-18400,Natalie Webber,Consumer,United States,Portland,Oregon,97206.0,West,TEC-MA-10003337,Technology,Machines,Okidata B401 Printer,179.991,2017,11,November,-17.37960561269494
8944,CA-2018-111717,2018-10-10,16/10/2018,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Aurora,Illinois,60505.0,Central,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,239.358,2018,10,October,2.9108028704695945
8945,CA-2015-154592,2015-12-07,08/12/2015,First Class,EH-14005,Erica Hernandez,Home Office,United States,San Francisco,California,94109.0,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,2015,12,December,47.59898773679071
8946,CA-2015-128622,2015-11-15,17/11/2015,Second Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94110.0,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,10.95,2015,11,November,-1.9958639588127716
8947,CA-2018-148355,2018-12-24,28/12/2018,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,New Bedford,Massachusetts,2740.0,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,19.44,2018,12,December,3.436802949421389
8948,CA-2018-148355,2018-12-24,28/12/2018,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,New Bedford,Massachusetts,2740.0,East,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",12.3,2018,12,December,0.6733507739089015
8949,CA-2015-132913,2015-12-24,26/12/2015,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,San Diego,California,92037.0,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,13.97,2015,12,December,-1.8808053487613292
8950,CA-2018-150910,2018-12-22,28/12/2018,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301.0,South,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",934.956,2018,12,December,9.619809006666692
8951,CA-2018-150910,2018-12-22,28/12/2018,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301.0,South,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864,2018,12,December,6.408807067637518
8952,CA-2018-150910,2018-12-22,28/12/2018,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301.0,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,26.16,2018,12,December,3.0235990355717783
