row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,profit
8800,CA-2015-116666,2015-08-05,10/05/2015,First Class,KT-16480,Kean Thornton,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1799.97,225.69618441149666
8801,CA-2018-148992,,27/11/2018,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,10.688,-0.9911222652496615
8802,CA-2017-140935,2017-10-11,12/11/2017,First Class,AB-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,221.98,-16.654605575121384
8803,CA-2017-140935,2017-10-11,12/11/2017,First Class,AB-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",341.96,50.36129841329166
8804,CA-2015-157644,,01/01/2016,First Class,AH-10030,Aaron Hawkins,Corporate,United States,New York City,New York,10035.0,East,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",34.77,0.4766009473306663
8805,CA-2015-157644,,01/01/2016,First Class,AH-10030,Aaron Hawkins,Corporate,United States,New York City,New York,10035.0,East,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,-2.481875773084434
8806,US-2018-100398,,23/08/2018,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Salt Lake City,Utah,84106.0,West,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",102.72,12.976961138745876
8807,CA-2017-113082,2017-12-09,16/09/2017,Standard Class,MC-17590,Matt Collister,Corporate,United States,Utica,New York,13501.0,East,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,-7.0040932266260025
8808,US-2018-110646,,31/10/2018,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",33.282,-1.324623936124452
8809,US-2018-110646,,31/10/2018,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,118.65,6.483597492028551
8810,US-2018-110646,,31/10/2018,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-LA-10001404,Office Supplies,Labels,Avery 517,14.76,3.4631521082685524
8811,CA-2018-120614,,04/06/2018,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,90004.0,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,8.716439792856237
8812,US-2017-140172,2017-08-03,13/03/2017,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan,49201.0,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,207.144,-0.3176497746846876
8813,US-2017-140172,2017-08-03,13/03/2017,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan,49201.0,Central,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.9,3.5685855126879216
8814,CA-2016-127754,,31/07/2016,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Glendale,Arizona,85301.0,West,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,266.352,46.32608803172575
8815,CA-2016-144274,,25/11/2016,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805.0,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,81.11953473715816
8816,CA-2016-144274,,25/11/2016,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",44.1,-7.036370299445987
8817,CA-2016-144274,,25/11/2016,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.12,-2.5851644733678083
8818,CA-2016-144274,,25/11/2016,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,16.56,1.178568804201391
8819,CA-2016-144274,,25/11/2016,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,38.88,0.9966760494668839
8820,CA-2016-142930,,02/12/2016,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Austin,Texas,78745.0,Central,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,335.52,-47.76792191626746
8821,CA-2018-100622,2018-03-11,07/11/2018,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839.0,South,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,959.984,37.530547461763014
8822,CA-2018-100622,2018-03-11,07/11/2018,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839.0,South,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,4.086,0.26048713689872544
8823,CA-2018-100622,2018-03-11,07/11/2018,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839.0,South,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.984,10.523980358156875
8824,CA-2018-100622,2018-03-11,07/11/2018,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839.0,South,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,10.688,0.06543082263947739
8825,CA-2018-117156,,23/03/2018,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Reading,Pennsylvania,19601.0,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,8.856,-0.8671809989066636
8826,CA-2016-115399,,22/12/2016,First Class,AG-10900,Arthur Gainer,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,6.912,-1.2554977287691178
8827,US-2015-157847,2015-02-04,06/04/2015,Second Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,26.72,-3.9505274295397625
8828,US-2015-157847,2015-02-04,06/04/2015,Second Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,33.488,8.652600314433453
8829,CA-2016-115168,2016-05-06,09/06/2016,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Saint Charles,Missouri,63301.0,Central,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,10.56,0.1336116697297605
8830,CA-2015-109680,2015-06-10,09/10/2015,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Indianapolis,Indiana,46203.0,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,386.34,62.54197326433351
8831,CA-2017-167983,,24/08/2017,Second Class,RP-19270,Rachel Payne,Corporate,United States,Seattle,Washington,98115.0,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,33.44,8.59363102226279
8832,CA-2016-145324,,19/11/2016,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Harrisonburg,Virginia,22801.0,South,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,2.6247930561372392
8833,CA-2016-153423,,27/06/2016,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Rochester,New York,14609.0,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.568,-127.76845861593641
8834,US-2018-132675,,28/09/2018,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328.0,South,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,-0.6054509588646119
8835,US-2018-132675,,28/09/2018,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328.0,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,89.9,26.0725065904317
8836,US-2018-132675,,28/09/2018,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328.0,South,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,14.28,-2.389109818843736
8837,US-2018-132675,,28/09/2018,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328.0,South,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",12.72,-1.976160248513202
8838,US-2018-132675,,28/09/2018,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328.0,South,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,15.75,2.2623999328438873
8839,CA-2015-153808,2015-06-04,10/04/2015,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004.0,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,4.119467145106434
8840,CA-2015-153808,2015-06-04,10/04/2015,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004.0,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",65.568,4.224843233878961
8841,CA-2015-153808,2015-06-04,10/04/2015,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004.0,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,299.97,61.08715238682761
8842,US-2017-112396,2017-09-02,13/02/2017,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,94110.0,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,20.63835038052061
8843,US-2017-112396,2017-09-02,13/02/2017,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,94110.0,West,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,5.605700844611262
8844,CA-2015-141173,,20/11/2015,Second Class,JC-16105,Julie Creighton,Corporate,United States,Minneapolis,Minnesota,55407.0,Central,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,4.200490906979803
8845,CA-2018-156664,,23/12/2018,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",7.236,-0.24549341096425228
8846,CA-2018-156664,,23/12/2018,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.824,-0.554004855340999
8847,CA-2018-156664,,23/12/2018,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,6.375180332781284
8848,CA-2018-156664,,23/12/2018,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,130.112,-24.71340676663796
8849,CA-2016-140718,2016-02-07,04/07/2016,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604.0,South,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,74.24,-9.296944037747387
8850,CA-2016-140718,2016-02-07,04/07/2016,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604.0,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,159.84,-18.07230757237613
8851,CA-2016-140718,2016-02-07,04/07/2016,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604.0,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2.892,0.007529344825503386
8852,CA-2016-140718,2016-02-07,04/07/2016,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604.0,South,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,9.392,-1.3995440196942004
8853,CA-2015-119977,2015-08-10,13/10/2015,Second Class,DN-13690,Duane Noonan,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,123.92,-23.459566344205527
8854,US-2016-115343,,25/09/2016,First Class,FO-14305,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",55.6,-6.936322134244857
8855,US-2016-115343,,25/09/2016,First Class,FO-14305,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,4.928133576647226
8856,CA-2018-163671,,30/12/2018,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Meridian,Idaho,83642.0,West,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,21.312,-3.1963553266276135
8857,CA-2018-135909,,20/10/2018,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823.0,West,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,209.94,46.84236416647533
8858,CA-2018-135909,,20/10/2018,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823.0,West,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.984,8.467439557764438
8859,CA-2018-135909,,20/10/2018,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823.0,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,5083.96,255.04007513715473
8860,US-2018-114356,,26/08/2018,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Charlotte,North Carolina,28205.0,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,35.96,10.423719287029453
8861,CA-2016-125934,2016-11-09,18/09/2016,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501.0,East,OFF-LA-10000414,Office Supplies,Labels,Avery 503,31.05,4.945295502666663
8862,CA-2016-125934,2016-11-09,18/09/2016,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501.0,East,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,8.92,0.32156954922680797
8863,CA-2016-125934,2016-11-09,18/09/2016,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501.0,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,9.661595117929537
8864,CA-2016-125934,2016-11-09,18/09/2016,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501.0,East,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,111.04,3.5259172270639443
8865,CA-2016-125934,2016-11-09,18/09/2016,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501.0,East,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,38.88,4.701840871238127
8866,CA-2016-158148,,26/12/2016,Standard Class,JM-15865,John Murray,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,2.616005616591649
8867,CA-2015-120411,,23/09/2015,First Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653.0,Central,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",493.43,-21.937892300565384
8868,CA-2015-120411,,23/09/2015,First Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653.0,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,0.12742255845685801
8869,CA-2017-158260,2017-04-11,08/11/2017,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,San Diego,California,92037.0,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,686.4,86.45579326526551
8870,CA-2018-101805,2018-01-12,06/12/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105.0,West,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,15.92,1.3023926260805712
8871,CA-2018-101805,2018-01-12,06/12/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105.0,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,70.68,13.7757706783229
8872,CA-2018-101805,2018-01-12,06/12/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105.0,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,36.494876129783364
8873,US-2015-105137,2015-10-10,10/10/2015,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229.0,East,TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.994,8.665721133337321
8874,US-2015-105137,2015-10-10,10/10/2015,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",18.264,3.5631200473818785
8875,CA-2018-142489,,16/11/2018,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Houston,Texas,77095.0,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,21.99,2.7895576271072255
8876,US-2017-141264,,19/08/2017,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061.0,Central,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,-34.34730843665892
8877,US-2017-141264,,19/08/2017,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061.0,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,58.924,-0.5172192604225383
8878,CA-2018-126928,,23/09/2018,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,7960.0,East,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,480.0,-40.537145712302454
8879,CA-2018-126928,,23/09/2018,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,7960.0,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,-5.07219792187396
